city,district,name,score,comment_number,month_sales_clean,avg_price_rmb,category1,delivery_time_clean,delivery_type_1,in_time_delivery_percent,min_price_rmb,shipping_fee_clean,lat,lng,Day_Time,Night_Time,Mid_Night_Time,recommend_Bin,district population in (10 thousands),population density (people/square kilometer),Rent,Female,Male,18 and below,19-24,25-34,35-44,45-54,55 and above,50 yuan and below,50-100 yuan,100-300 yuan,300 yuan,Shopping,Catering Service,Car Service,Leisure,Other,Medicare,Education,Beauty
Beijing,Daxing District,Beijing Daoxiang Village (Jiugong Store),4.4,116,357,88,DessertDrink,70, MeituanRun ,71,25,5,39.800422,116.458206,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Fengtai District,Stubborn Donkey Square Donkey Meat Fired,4.7,618,1438,27,Foods,40,MeituanFlash,95,20,8,39.708431,116.404006,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,OUMUNI Korean Fried Chicken (No. 2 Lexi Food City Store),4.7,1946,506,34,Foods,53,MeituanFlash,57,20,2,39.910806,116.374659,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Northeast Hometown Restaurant (the fifth stall-Lvwu Food City Restaurant),4.7,695,500,29,Foods,41,MeituanFlash,48,20,0,39.970195,116.378822,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,Vilnas Italian Craft Cake (Yizhuang Store),4.9,1194,3017,121,SweetCake,40, MeituanRun ,24,0,197,39.801533,116.498002,1,1,0,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Tongzhou District,Xiabu Xiabu Hot Pot (Langfang Mingzhu Xinkai Road Store),4.8,539,475,34,Foods,50,Merchant,26,30,9,39.531998,116.718923,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Haidian District,"Yang Guofu Malatang (Huangnanyuan Store, Yangzhuang East Street)",4.3,1558,2277,21,Foods,41,MeituanFlash,70,20,2,39.928809,116.197608,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Fengtai District,Spicy Spicy Pot Braised Chicken and Rice,3.9,453,671,28,Foods,40,MeituanFlash,81,20,0,39.806481,116.151275,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Fengtai District,Niujie Pancake Northeast Special Baked Cold Noodles (No. 17-Beijing Fashion Castle Gourmet City Store),4.5,1044,790,19,Foods,42,MeituanFlash,80,20,3,39.930755,116.253829,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Fengtai District,Lanzhou Laomajia Cuisine (Three Stores),4.9,126,400,34,Foods,65,Merchant,15,20,8,39.961534,116.108443,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Hi hemp hi spicy spicy pot grilled fish crayfish,4.6,1218,511,31,Foods,53,MeituanFlash,83,20,3.4,40.085935,116.662929,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Haidian District,Zhongwanjia Restaurant,4.9,510,0,31,Foods,70, MeituanRun ,7,25,5,39.954723,116.128288,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Fengtai District,Anhui Banmian (Dajing Store),4.4,389,890,23,Foods,35,MeituanFlash,Unknown,20,4,39.868947,116.271141,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Changping District,Xianghe Meat Cake,3.6,62,203,26,Foods,60,MeituanFlash,100,20,3.4,40.165323,116.500924,1,1,1,0,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Changping District,Xiabu Xiabu Hot Pot (Xinlong Store),4.8,644,1000,27,Foods,62,Merchant,0,45,8.5,40.056848,116.330155,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Haidian District,"Xiabu, Xiabu, Xiabu, Xiabu (Huilongguan Hualian Second Store)",4.4,908,1000,30,Foods,55,Unknown,71,20,7,40.072109,116.337608,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Huairou District,Xiabu Xiabu Xiabang (Huairou Pedestrian Street Store),4.4,286,318,29,Foods,70,Merchant,14,20,4,40.31507,116.633513,1,1,0,1,44.1,208,64.2,0.503,0.497,0.101,0.131,0.24,0.198,0.166,0.165,0.157,0.613,0.203,0.027,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Tongzhou District,Xiabu Xiabu Xiabu Xiabang (Qiaozhuang North Street Store),4.9,932,300,32,Foods,75,Unknown,59,20,3,39.895035,116.678719,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Fengtai District,Xiabu Xiabu Hot Pot (Shijingshan Wanda Store),4.8,326,707,41,Foods,69,Merchant,6,45,9,39.906262,116.225943,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Tongzhou District,Qiji Snail Powder (Tongzhou Wanda Plaza Store),4.4,800,809,25,Foods,40,MeituanFlash,85,20,0,39.905076,116.64168,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Fangshan District,Spicy Fashion (Yuzhuang Store),4.7,580,2000,24,Foods,60,MeituanFlash,82,20,6,39.673756,116.07004,1,1,0,1,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Changping District,Wanji Malatang (Nankou Store),4.4,184,298,23,Foods,40,MeituanFlash,86,25,3,40.234432,116.128852,1,1,0,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Shunyi District,Yishengfang · Private Cuisine (Shiyuan Store),3.8,1641,1719,15,Foods,47,MeituanFlash,54,20,0,40.113394,116.662232,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Haidian District,Donkey meat fire and bridge rice noodles,4.6,1713,1686,24,Foods,40,MeituanFlash,62,20,3,39.910266,116.205884,1,1,1,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Shunyi District,Zhang Liang Malatang (Zhanqian East Street Store),4.5,3269,2049,23,Foods,40,MeituanFlash,76,20,0,40.125989,116.655102,1,1,1,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Haidian District,Taiwan Chicken Chop Rice • Rice Noodles King (No. 11-Wanjia Food City Store),4.7,1554,9999,22,Foods,70,MeituanFlash,55,15,4,40.066375,116.271174,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Ha ha Jing (Street Park Store),4.3,48,300,37,Foods,70,Merchant,33,40,2,40.062386,116.421721,0,1,1,0,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shunyi District,Stubborn Bones (Capital Airport Store),4.6,851,0,33,Foods,70,Unknown,91,20,4,40.114324,116.611629,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Haidian District,Xiaofang Guilin Rice Noodles (Pony Factory Huatian Store),4.7,6715,3116,20,Foods,43,MeituanFlash,58,0,0,39.89798,116.336043,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Haidian District,Zhengxin Chicken Chop (Renmin University Store),4.7,931,1050,20,Foods,36,MeituanFlash,85,20,0,39.96584,116.306983,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Haidian District,Centennial Marinated (Tamura Store),4.9,442,1000,39,Foods,74,Unknown,74,30,10,39.930316,116.265783,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Fangshan District,Home cooking has been served.,4.6,1437,1509,21,Foods,40,MeituanFlash,90,20,7,39.647524,116.067376,1,1,0,0,131.3,660,146.8,0.505,0.495,0.098,0.132,0.224,0.196,0.169,0.181,0.158,0.683,0.151,0.008,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Fengtai District,Yunnan Bridge Rice Nian (Baihuan Jiayuan Store),4.6,6357,8350,15,Foods,49,MeituanFlash,65,15,0,39.889015,116.46576,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Chaoyang District,Pizza Hut House Express (Lishuiqiao Store),4.9,2353,3532,45,Foods,40,Merchant,83,39,5,40.047997,116.40799,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Three-year second class spicy mix (Shuangjing shop),4.7,3460,4021,20,Foods,32,MeituanFlash,70,20,0,39.888875,116.465556,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Daoxiang Village (West Tieying Wanda Store),5,423,92,56,MarketConvenience,32,MeituanFlash,0,30,5,39.860777,116.356513,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,Sanyuan Meiyuan (Yongding Road Store),4.8,409,767,19,DessertDrink,56,Unknown,56,30,3,39.90848,116.264959,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Tongzhou District,Harbin alone,3.9,135,1000,24,Foods,90,Unknown,88,60,5,39.74139,116.54492,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Changping District,Jiudaokou Korean cuisine · fried chicken beer (Wudaokou shop),4.5,525,634,26,Foods,39,MeituanFlash,65,20,0,39.999609,116.340375,1,1,1,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Daxing District,Congee Mix Fresh (Longhu Tianjie Store),4.8,8687,7813,20,Foods,33,MeituanFlash,72,15,0,39.686462,116.319473,0,1,1,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Fengtai District,Laotongguan Roujiamo (Beijing Crystal Port Store),4.7,426,1126,23,Foods,63,Unknown,65,50,4,39.757701,116.337228,1,1,0,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Tongzhou District,Hometown Meat Cake (Shuangqiao Store),4.4,720,1468,20,Foods,37,MeituanFlash,91,20,0,39.89062,116.60173,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Shunyi District,Hongmatian Seafood Barbecue (Shunyi Yixin Store),4.8,2327,3146,30,Foods,60,MeituanFlash,60,20,13.8,40.117866,116.645988,1,1,1,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Shunyi District,Nordic Time European Baking Workshop Cake Room (Houshayu Store),4.7,477,168,173,DessertDrink,125, MeituanRun ,0,150,28,40.100538,116.538741,1,1,0,1,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Chaoyang District,"Drunk Love Braised Chicken, Rice, Spare Bones and Rice (Wangjing Store)",4.8,8670,9573,22,Foods,40,MeituanFlash,60,10,0,39.989503,116.477351,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Fengtai District,Pancake Ancestor (No. 15 stall Valley Valley Le Gourmet City Store),4.7,2089,4000,21,Foods,31,MeituanFlash,74,20,4,39.818108,116.289926,0,1,1,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,Science and Technology Special Roll Shop,4.4,2084,694,20,Foods,55, MeituanRun ,50,20,1,39.960847,116.315357,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Chaoyang District,Beijing Ronghe old Beijing baked wheat cake with meat casserole,4.8,1641,4068,26,Foods,40,MeituanFlash,86,20,0,39.932557,116.678149,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,Night Eve (the first stall drunk natural food city store),4.2,1706,1320,26,Foods,55, Merchant ,83,50,13,40.077227,116.324579,1,1,1,0,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Mentougou District,Golden Sunshine Western Bakery (Yongxing Mall Store),5,95,77,83,Foods,166, MeituanRun ,0,0,0,39.91371,116.11319,1,1,0,1,39.3,271,200.8,0.503,0.497,0.109,0.125,0.223,0.19,0.165,0.187,0.16,0.693,0.131,0.016,0.222,0.416,0.045,0.073,0.075,0.169,0,0
Beijing,Chaoyang District,Xinfengju Breakfast Shop,4.7,2424,3524,17,Foods,40,MeituanFlash,94,20,4,39.845521,116.431215,1,0,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Changping District,A Lei Early,4.7,453,1120,16,Foods,40,MeituanFlash,80,15,2,40.225963,116.198959,1,0,1,1,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Haidian District,Huiyi Zhenwei (Dumplings),4.1,1903,1227,30,Foods,38,MeituanFlash,78,20,1,40.123913,116.216568,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Haidian District,Wushan Roasted Whole Fish (Boutique Sichuan-Hunan Cuisine Home-cooked Rice),5,182,400,36,Foods,60,Unknown,0,30,4,40.0173,116.316518,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Fengtai District,Lotus Root Xiangju Breakfast (Chongwen Store),4.9,2241,4327,16,Foods,40,MeituanFlash,87,15,0,39.898135,116.416819,1,0,1,1,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Tongzhou District,"Jiyuan Restaurant (home cooking, rice with rice)",4.7,390,1000,25,Foods,66,Unknown,95,20,3,39.854515,116.721931,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Chaoyang District,Zhen Xin Yi Dian (Birthday Cake/Dessert/Afternoon Tea),4.7,699,83,138,DessertDrink,60, MeituanRun ,0,70,1.5,39.918805,116.452891,1,0,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Daxing District,Jinzhou Special Barbecue (Yizhuang Store),4.6,887,322,45,Foods,135, MeituanRun ,64,20,5,39.791721,116.498596,1,1,1,1,199.4,1924,183.5,0.498,0.502,0.102,0.125,0.224,0.196,0.169,0.186,0.13,0.732,0.131,0.007,0.256,0.357,0.06,0.08,0.103,0.144,0,0
Beijing,Chaoyang District,Worry-free Sugar Water Shop (Guomao Store),4.7,791,1729,35,DessertDrink,47,MeituanFlash,50,20,0.7,39.902436,116.474206,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Chaoyang District,Stubborn Bones (Olympic Village Huachuang Store),4.9,1117,3813,31,Foods,30,MeituanFlash,71,20,2,40.012001,116.37125,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Haidian District,Lobster Hall (Breakfast),4.8,1697,2177,18,Foods,40,MeituanFlash,93,20,2.4,39.924553,116.281269,1,0,1,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Haidian District,Childlike Heart Xiang Chef · Sichuan Xiang Cuisine (Weigong Village Store),4,493,682,40,Foods,42, Merchant ,88,20,1,39.952938,116.317265,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Tongzhou District,Juewei Duck Neck (Dinghaiyuan Store),4.6,323,2000,62,Foods,73,Unknown,100,30,4,39.798428,116.564796,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Dongcheng District,"Good Chicken Stewed, Old Soup Chicken Bubble Cake (Jintai Road Store)",4.6,3098,1713,22,Foods,30,MeituanFlash,83,20,0,39.922027,116.479156,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Chaoyang District,Zhang Laosan Wax Juice Roujiamo Liangpi Sheep Soup (Jiuxianqiao Store),4.6,2050,1884,21,Foods,33,MeituanFlash,86,20,1,39.980094,116.498773,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Xicheng District,Jiujiu Duck (Double Elm Shop),4.6,698,849,16,Foods,36,MeituanFlash,91,20,2,39.973475,116.33017,1,1,0,1,110.6,21888,263.1,0.505,0.495,0.101,0.12,0.226,0.201,0.161,0.192,0.098,0.682,0.213,0.007,0.245,0.392,0.034,0.065,0.061,0.203,0,0
Beijing,Fengtai District,Chinese optional meal (the first stall-Shixiangyuan Gourmet City Store),4.6,995,1650,19,Foods,30,MeituanFlash,72,20,0,39.865544,116.42946,1,1,0,0,201.9,6602,259.5,0.499,0.501,0.098,0.125,0.226,0.196,0.167,0.188,0.12,0.759,0.116,0.005,0.246,0.363,0.048,0.077,0.09,0.176,0,0
Beijing,Haidian District,Shandong Baozi (Shuangyushu Store),4.9,195,916,16,Foods,40,MeituanFlash,84,20,0,39.973518,116.330034,1,1,0,1,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Tongzhou District,Lao Tongguan Roujiamo (Tianzhu Store),4.6,542,1242,25,Foods,42,MeituanFlash,87,20,4,40.065605,116.569584,1,1,0,1,184,2030,234.2,0.504,0.496,0.104,0.122,0.221,0.197,0.165,0.192,0.153,0.727,0.117,0.003,0.247,0.336,0.05,0.071,0.099,0.197,0,0
Beijing,Dongcheng District,Spicy Bowl of Huainan Beef Soup (Wang Siying Store),3.9,638,1230,21,Foods,0,MeituanFlash,0,0,1.5,39.871782,116.530223,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Chaoyang District,Jingjiu fresh seafood barbecue home cooking,4.7,251,361,49,Foods,53,MeituanFlash,54,20,0,39.934501,116.514122,1,1,1,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shunyi District,Beijing Old Shop Liangpi Roujiamo,4.6,238,26,20,Foods,30,MeituanFlash,74,20,2.5,40.107177,116.667242,1,1,0,0,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Chaoyang District,Nadu Spicy Pot (Peony Garden Store),4.7,1484,1940,29,Foods,30,MeituanFlash,36,15,0,39.980198,116.368338,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Shunyi District,Yonghe Soy Milk (New National Exhibition Store),4.1,1763,2441,20,Foods,40,MeituanFlash,85,20,0.2,40.084657,116.546618,1,1,0,0,132.4,1298,128.8,0.497,0.503,0.104,0.123,0.226,0.196,0.165,0.185,0.116,0.696,0.185,0.002,0.257,0.369,0.032,0.064,0.071,0.207,0,0
Beijing,Chaoyang District,"Shun Ge Xiaomian Rice Noodles and Rice Noodles (Chaoyue Food City Store, No. 12)",4.7,340,1554,22,Foods,36,MeituanFlash,94,15,2,39.926138,116.517896,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
Beijing,Dongcheng District,Lucelu Style (Huanyu Store),4.6,49,900,63,Foods,70,Unknown,0,50,6,39.977313,116.406601,1,1,0,1,70.9,16937,362.8,0.506,0.494,0.102,0.119,2.206,0.198,0.162,0.194,0.099,0.68,0.214,0.008,0.256,0.375,0.035,0.067,0.074,0.193,0,0
Beijing,Haidian District,Chengdu Food (Daliushu Store),4.6,295,300,22,Foods,60,MeituanFlash,84,20,3,39.950928,116.332405,1,1,0,0,313.2,7271,398,0.505,0.495,0.1,0.125,0.216,0.21,0.162,0.187,0.106,0.728,0.156,0.009,0.233,0.383,0.04,0.068,0.077,0.199,0,0
Beijing,Changping District,Auspicious wonton · Shaomai (Beijing Changping Commercial Street Store),4.6,616,781,23,Foods,39,MeituanFlash,93,20,1,40.215564,116.232464,1,1,0,0,226.9,1689,204.2,0.505,0.495,0.106,0.121,0.221,0.195,0.162,0.195,0.116,0.733,0.133,0.018,0.222,0.415,0.045,0.073,0.075,0.17,0,0
Beijing,Chaoyang District,Xiangdang greedy stinky tofu · roasted cold noodles (Qingnian Road Store),4.5,888,1692,19,Foods,30,MeituanFlash,78,20,3,39.929628,116.517426,1,1,0,1,345.1,7583,316.8,0.503,0.497,0.099,0.123,0.228,0.2,0.164,0.187,0.093,0.667,0.232,0.008,0.244,0.388,0.039,0.069,0.081,0.179,0,0
